|Mon Jan 19 03:00:10 +0000 2015|;|1|;|rt AT_USER obrigado ao mec que subiu minha nota 10 pontos a mais no curso do sisu por que fui melhor em exatas|
|Mon Jan 19 03:00:08 +0000 2015|;|0|;|nao sei se coloco traduçao jornalismo ou ri no sisu luisa matta pessoa indecisa|
|Mon Jan 19 03:00:07 +0000 2015|;|0|;|sisu logo quando eu to de tpm eh foda|
|Mon Jan 19 03:00:06 +0000 2015|;|1|;|rt AT_USER AT_USER capitulo 19 de 365 e não mudou porra nem uma nessa vida de merda e sisu chegou pra piorar|
|Mon Jan 19 03:00:06 +0000 2015|;|1|;|rt AT_USER blog atualizadohora de sofrer no sisu|
|Mon Jan 19 03:00:05 +0000 2015|;|0|;|vamos supor que eu passe no sisu em algum lugar pra me matricular lá eu preciso trancar a uefs antes|
|Mon Jan 19 03:00:05 +0000 2015|;|0|;|nem to com paciencia pra brincar co sisu|
|Mon Jan 19 03:00:03 +0000 2015|;|1|;|6 colts 7 bradynoei 8 parabénsagathamoreira 9 sisu 10 amamosvcleorodriguez 2015119 0052 brst trndnl2015 URL|
|Mon Jan 19 03:00:01 +0000 2015|;|0|;|já fiz minha inscrição pro sisu agora é só espesar a minha morte lenta e massacrante vendo as notas dos concorrente 😭😭|
|Mon Jan 19 03:00:00 +0000 2015|;|0|;|atenção estudantes as inscrições para o sistema de seleção unificada o sisu serão abertas na próxima URL|
|Mon Jan 19 03:00:00 +0000 2015|;|0|;|poderia até me inscrever no sisu se só a nota da minha redação contasse caso contrário era tempo perdido|
|Mon Jan 19 03:00:00 +0000 2015|;|0|;|minha nota no sisu pra uff ficou em 700 eita porra 👌|
|Mon Jan 19 02:59:59 +0000 2015|;|1|;|rt AT_USER velho como eu amo as universidades que atribuem maior peso na redação no sisu viu ❤❤|
|Mon Jan 19 02:59:58 +0000 2015|;|0|;|AT_USER imagino daqui a pouco você derrete aí migs boa sorte kk eu tô aqui na ansiedade do sisu e na correria da mudança|
|Mon Jan 19 02:59:58 +0000 2015|;|0|;|e o cara vem falar que para tentar cota como indígena basta se auto-declara ahan vai lá fera sisu|
|Mon Jan 19 02:59:57 +0000 2015|;|0|;|não pego nem gripe nesse sisu oq dirá vaga em eng civil na ufpe|
|Mon Jan 19 02:59:56 +0000 2015|;|0|;|praia vermelhaseropedica ou nenhuma kk agora está na mão de deusa partir de amanhã eu já estarei no modo vigília no site do sisu rs|
|Mon Jan 19 02:59:55 +0000 2015|;|0|;|que os jogos vorazes quer dizer o sisu comece e que a sorte esteja sempre a seu favor|
|Mon Jan 19 02:59:52 +0000 2015|;|1|;|nota de corte no sisu pra humanas é quase a mesma das de exatas pfvr se vcs tem nota boa vai fazer exatas deixa eu ser pobre com humanas obg|
|Mon Jan 19 02:59:49 +0000 2015|;|0|;|site do sisu foi rapidão isso me dá medo mas já esperando as notas de corte sim|
|Mon Jan 19 02:59:47 +0000 2015|;|0|;|fiz a inscrição pro sisu sonhei alto|
|Mon Jan 19 02:59:46 +0000 2015|;|0|;|eu to numa ansiedade pra esse sisu q parece q sou eu lá mas é q quero minha xu lá em ouro preto na turma xvi 😍❤️ seria a melhor bixete|
|Mon Jan 19 02:59:46 +0000 2015|;|0|;|já vou fazer agora as 00 do dia 19 a minha inscrição do sisu evitar congestionamento|
|Mon Jan 19 02:59:45 +0000 2015|;|0|;|escolhi o curso vendedor de pamonha no sisu|
|Mon Jan 19 02:59:45 +0000 2015|;|0|;|se eu for dormir e deixar pra mexer no sisu amanhã porque tô com preguiça de ligar o pc eu perco a primeira parada ou nem|
|Mon Jan 19 02:59:43 +0000 2015|;|1|;|rt AT_USER “AT_USER começou as inscrições do sisu URL|
|Mon Jan 19 02:59:43 +0000 2015|;|0|;|pior pior mesmo é q eu no fundo no fundo eu n quero conseguir sisu pq eu quero mt sao paulo mas af tao caro as coisas|
|Mon Jan 19 02:59:41 +0000 2015|;|0|;|inscrições do sisu é ate q dia|
|Mon Jan 19 02:59:41 +0000 2015|;|0|;|não sei pq me inscrevi no sisu mas sei que até dia 22 vou morrer de nervosismo|
|Mon Jan 19 02:59:41 +0000 2015|;|0|;|nem sobe a nota tanto assim nesse sisu tnc|
|Mon Jan 19 02:59:40 +0000 2015|;|0|;|tão engraçado esse povo que começa colocando os negocio do sisu pra medicina e termina com artes cenicas|
|Mon Jan 19 02:59:40 +0000 2015|;|1|;|sobre sisu você não tem nota mínima|
|Mon Jan 19 02:59:40 +0000 2015|;|0|;|preciso dessa nota de corte logo sisu|
|Mon Jan 19 02:59:37 +0000 2015|;|1|;|rt AT_USER obrigada AT_USER por não me deixar entrar|
|Mon Jan 19 02:59:37 +0000 2015|;|0|;|AT_USER AT_USER história melhor coisa do mundo ok tchau vcs aí do sisu|
|Mon Jan 19 02:59:35 +0000 2015|;|1|;|velho como eu amo as universidades que atribuem maior peso na redação no sisu viu ❤❤|
|Mon Jan 19 02:59:35 +0000 2015|;|0|;|AT_USER 😢 uhuu chegou a hora as inscrições para o sisu 2015 estão abertas URL URL|
|Mon Jan 19 02:59:35 +0000 2015|;|1|;|rt AT_USER acabei de me inscrever no sisu|
|Mon Jan 19 02:59:35 +0000 2015|;|1|;|rt AT_USER já coloquei minhas opções de cursos no sisu agora vamos ver como vai ser a primeira nota de corte|
|Mon Jan 19 02:59:34 +0000 2015|;|0|;|só tem curso ruim no sisu coisa nada a ver comigo|
|Mon Jan 19 02:59:32 +0000 2015|;|8|;|rt AT_USER eu no sisu nossa que curso massa e olhas as vagas quero meu deus olha esse acho que é meu sonho nossa eu sempre quis ess…|
|Mon Jan 19 02:59:32 +0000 2015|;|0|;|(ig) sisu abre inscrições para 2055 mil vagas em instituições públicas ig são pauloperíodo de inscrições vai URL|
|Mon Jan 19 02:59:31 +0000 2015|;|0|;|sisu acabou chegou no tt brasil na posiçao 9 URL|
|Mon Jan 19 02:59:31 +0000 2015|;|128|;|-amiga abriu sisu vai tentar o que -um homicidio|
|Mon Jan 19 02:59:30 +0000 2015|;|0|;|o sisu está quase gritando faça algo na uff|
|Mon Jan 19 02:59:29 +0000 2015|;|0|;|q bosta uu n creio q tão promovendo sisu pra ficar nos trends|
|Mon Jan 19 02:59:28 +0000 2015|;|1|;|obrigado ao mec que subiu minha nota 10 pontos a mais no curso do sisu por que fui melhor em exatas|
|Mon Jan 19 02:59:27 +0000 2015|;|0|;|como se inscrever no sisu e deixar o concorrente pra trás google pesquisar|
|Mon Jan 19 02:59:26 +0000 2015|;|0|;|consegui entrar no sisu de boa|
|Mon Jan 19 02:59:26 +0000 2015|;|0|;|já fiz inscrição no sisu e seja o que deus quiser|
|Mon Jan 19 02:59:26 +0000 2015|;|1|;|personalizada1 sisu abre inscrições para mais de 205 mil vagas em universidades públicas começam nesta segun URL|
|Mon Jan 19 02:59:25 +0000 2015|;|0|;|sobre o sisu acho que não passo hiejalgepayeojshslagsowhoaa rindo|
|Mon Jan 19 02:59:25 +0000 2015|;|0|;|hoje é o dia do corno você sabia não é sempre assim o corno é o último a saber kk sisu|
|Mon Jan 19 02:59:25 +0000 2015|;|0|;|betalab rt sisu abre inscrições para mais de 205 mil vagas em universidades públicas começam nesta segunda- URL|
|Mon Jan 19 02:59:25 +0000 2015|;|0|;|ultimo segundo sisu abre inscrições para 2055 mil vagas em instituições públicas ig são pa URL via AT_USER|
|Mon Jan 19 02:59:21 +0000 2015|;|0|;|vou me inscrever no sisu com a nota de 2013|
|Mon Jan 19 02:59:20 +0000 2015|;|5|;|rt AT_USER que comecem os jogos sisu|
|Mon Jan 19 02:59:20 +0000 2015|;|0|;|a sorte foi lançada sisu design ufpe|
|Mon Jan 19 02:59:20 +0000 2015|;|1|;|que o sisu me ajude 🙏🙏|
|Mon Jan 19 02:59:19 +0000 2015|;|0|;|achei esse sisu tudo errado refaz essa merda pfvr|
|Mon Jan 19 02:59:18 +0000 2015|;|0|;|o legal de ver o pessoal no assunto sisu enem e tudo mais é lembrar que esse ano eu faço essa porquera pela terceira vez eita vida|
|Mon Jan 19 02:59:16 +0000 2015|;|1|;|obrigada AT_USER por não me deixar entrar|
|Mon Jan 19 02:59:16 +0000 2015|;|0|;|eu vo me inscrever no sisu só pra ver quanto é a nota de corte em jornalismo e publicidade e propaganda|
|Mon Jan 19 02:59:13 +0000 2015|;|3|;|rt AT_USER gente tava vendo a lista de cursos do sisu e tem produção de cachaça a pessoa se mata e estuda pra prestar produção de cachaça|
|Mon Jan 19 02:59:12 +0000 2015|;|1|;|rt AT_USER dá um alívio n ter que me preocupar com enemsisu putss ♥ pior fase da vida ninguém deveria passar por isso|
|Mon Jan 19 02:59:11 +0000 2015|;|0|;|ei psiu acoorda sisu tá liberado d|
|Mon Jan 19 02:59:09 +0000 2015|;|0|;|me inscrevi pra comunicação social nas duas opções do sisu|
|Mon Jan 19 02:59:08 +0000 2015|;|0|;|vou mexer com sisu agr não|
|Mon Jan 19 02:59:03 +0000 2015|;|0|;|sisu amor se abra pra mim|
|Mon Jan 19 02:59:02 +0000 2015|;|0|;|não sabia que era tão fácil se inscrever no sisu burro|
|Mon Jan 19 02:59:02 +0000 2015|;|0|;|gente só aqui que o site do sisu tá aparecendo assim  URL|
|Mon Jan 19 02:59:02 +0000 2015|;|0|;|fiz minha inscrição no sisu n entendi nada como aquilo funciona mas ok|
|Mon Jan 19 02:59:00 +0000 2015|;|0|;|aquela nota de corte que te corta do mundo da riqueza  sisu (|
|Mon Jan 19 02:58:59 +0000 2015|;|2|;|rt AT_USER sisu só amanhã a tarde ou a noite agora o site nem deve abrir|
|Mon Jan 19 02:58:58 +0000 2015|;|0|;|se desse para falar por escrito eu digitaria qualquer uma prfvo moço vem sisu vem monstro|
|Mon Jan 19 02:58:57 +0000 2015|;|0|;|dai tem 50 vagas no curso que vc quer do sisu e só sobra 28 pra ampla concorrência 😒 cota é o crlh|
|Mon Jan 19 02:58:56 +0000 2015|;|0|;|AT_USER sisu abre inscrições para 2055 mil vagas em instituições públicas ig são pauloperíodo de inscriçõe URL|
|Mon Jan 19 02:58:55 +0000 2015|;|0|;|mais preocupada em deixar as series em dia do que se vou conseguir ou nao bolsa com o sisu|
|Mon Jan 19 02:58:54 +0000 2015|;|2|;|esse sisu podia atualizar logo né 24h é muito tempo|
|Mon Jan 19 02:58:53 +0000 2015|;|1|;|AT_USER abriu a inscrição do sisu vai se inscrever|
|Mon Jan 19 02:58:52 +0000 2015|;|0|;|já me inscrevi no sisu tudo pelo sistema universal só por causa do salário da mãe q bosta|
|Mon Jan 19 02:58:52 +0000 2015|;|1|;|rt AT_USER sisu abriu mas ainda não mostra as notas de corte ô saquinho hein vamos agilizar o processo|
|Mon Jan 19 02:58:50 +0000 2015|;|0|;|AT_USER manda o site das inscrições do sisu kk|
|Mon Jan 19 02:58:50 +0000 2015|;|0|;|o sisu daqui é só pro ifro se fuder rapá|
|Mon Jan 19 02:58:49 +0000 2015|;|0|;|ajuda nesse sisu brasillovesyoulogan|
|Mon Jan 19 02:58:47 +0000 2015|;|0|;|ja fiz a inscrição do sisu preparada pra qualquer tombo ne mas vamos ser positiva|
|Mon Jan 19 02:58:46 +0000 2015|;|0|;|menina tenho que me inscrever p sisu corre|
|Mon Jan 19 02:58:45 +0000 2015|;|0|;|as inscrições do sisu abriu né 0|
|Mon Jan 19 02:58:42 +0000 2015|;|0|;|me inscrevi no sisu mas se for pelas notas do ano passado para eu passar tenho que trocar minha primeira pela minha segunda opção|
|Mon Jan 19 02:58:41 +0000 2015|;|0|;|😅 rt AT_USER só me inscrevi no sisu de zuera né kk|
|Mon Jan 19 02:58:41 +0000 2015|;|0|;|AT_USER dos cursos das faculdades sisu já abriu mas não mostrou as notas ainda|
|Mon Jan 19 02:58:39 +0000 2015|;|0|;|AT_USER vou ate terminar minha incrição no sisu depois dessa|
|Mon Jan 19 02:58:38 +0000 2015|;|1|;|eu tava meio que determinada antes de abrir as opções de cursos pelo sisu agora não sei de mais nada|
|Mon Jan 19 02:58:38 +0000 2015|;|0|;|partiu fazer inscriçao no sisu antes que a net caia|
|Mon Jan 19 02:58:38 +0000 2015|;|0|;|o sisu me deixa nervosa nem vou conseguir dormir p consultar a nota de corte|
|Mon Jan 19 02:58:37 +0000 2015|;|2|;|rt AT_USER brincando com as possibilidades aqui nesse sisu só brincando mesmo migos pq vi q ta feio|
|Mon Jan 19 02:58:34 +0000 2015|;|0|;|ai que pesadelo esse sisu|
|Mon Jan 19 02:58:31 +0000 2015|;|3|;|rt AT_USER vc se inscreve em design no sisu vem sai uma voz do pc falando arrasô viado|
|Mon Jan 19 02:58:31 +0000 2015|;|0|;|me inscrevi no sisu só pra ver se passaria na ufrj 😂😂|
|Mon Jan 19 02:58:30 +0000 2015|;|0|;|AT_USER kk sempre surge gente com nota a maioria fica alto quando termina o sisu|
|Mon Jan 19 02:58:28 +0000 2015|;|0|;|chorando com sisu|
|Mon Jan 19 02:58:28 +0000 2015|;|1|;|rt AT_USER me inscrevi para o sisu a sorte foi lançada hahahah|
|Mon Jan 19 02:58:27 +0000 2015|;|0|;|gente sabe o que tem amanhã vô falar bem baixinho pra ngm se assustar sisu u u u|
|Mon Jan 19 02:58:26 +0000 2015|;|0|;|espero que o migo passe em direito pelo sisu|
|Mon Jan 19 02:58:26 +0000 2015|;|0|;|depois de ver como ficou minha nota no sisu só me resta dormir|
|Mon Jan 19 02:58:25 +0000 2015|;|0|;|botei as porra no sisu só entro no site agora pra ver o resultado dia 26|
|Mon Jan 19 02:58:25 +0000 2015|;|0|;|site do sisu tá funcionando isso sim é um milagre|
|Mon Jan 19 02:58:23 +0000 2015|;|0|;|gente sisu abriu segura minha mão rosanaa|
|Mon Jan 19 02:58:21 +0000 2015|;|0|;|AT_USER mas eu nao coloquei pelo sisu foi pelo processo seletivo regular mesmo pelo sisu coloquei outra coisa|
|Mon Jan 19 02:58:20 +0000 2015|;|0|;|é normal na hora de se inscrever no sisu não ter mais certeza do que a gente quer e pensar em mudar de curso socorro|
|Mon Jan 19 02:58:19 +0000 2015|;|1|;|rt AT_USER no momento sofrendo com o sisu|
|Mon Jan 19 02:58:17 +0000 2015|;|0|;|gnt amanhã tem sisu dps belas artes dps matricula uemg preparar documentos coisas adulthood responsabilidades ~ b u r o c r a c i a ~|
|Mon Jan 19 02:58:17 +0000 2015|;|0|;|jogando tua mae como opção de curso no sisu|
|Mon Jan 19 02:58:16 +0000 2015|;|0|;|sisu sem as notas de corte que morte horrível|
|Mon Jan 19 02:58:16 +0000 2015|;|2|;|rt AT_USER chega de ansiedade o liberaenem já deu certo já até escolhi meus cursos no sisu URL|
|Mon Jan 19 02:58:16 +0000 2015|;|0|;|opção um no sisu - técnico em biblioteca no acre|
|Mon Jan 19 02:58:16 +0000 2015|;|0|;|acho que vou passar a vida nesse sisu pq veja bem minha nota|
|Mon Jan 19 02:58:14 +0000 2015|;|0|;|se eu conseguir abrir o site do sisu já vai ser um milagre|
|Mon Jan 19 02:58:14 +0000 2015|;|1|;|me inscrevi no sisu pra fundação e tô rindo da minha cara por achar que tenho chances|
|Mon Jan 19 02:58:13 +0000 2015|;|0|;|to vendo que pelo sisu o unico corte vai ser o do meu pulso|
|Mon Jan 19 02:58:12 +0000 2015|;|0|;|inscrição no sisu ok se eu passar (acho que não) vou morar fora do estado 😲|
|Mon Jan 19 02:58:11 +0000 2015|;|0|;|seleção natural é o caralho tri e sisu metem bem mais pressão na vida|
|Mon Jan 19 02:58:07 +0000 2015|;|1|;|eu consigo pegar cota de índio no sisu falando sério eu sou meio morena e meu cabelo eh preto e liso|
|Mon Jan 19 02:58:06 +0000 2015|;|0|;|alguém em ajuda com esse sisu eu não entendo (|
|Mon Jan 19 02:58:01 +0000 2015|;|1|;|já fiz minha inscrição pelo sisu agr é só acreditar mo impossível e é nóiss|
|Mon Jan 19 02:58:01 +0000 2015|;|1|;|rt AT_USER vou nem abrir o site do sisu kk|
|Mon Jan 19 02:58:00 +0000 2015|;|0|;|acabei de levar um sisu aqui dentro de casa|
|Mon Jan 19 02:57:59 +0000 2015|;|0|;|AT_USER vou botar sisu p ca ja que arqt ai n é pelo sisu odeio distancia kk|
|Mon Jan 19 02:57:59 +0000 2015|;|0|;|erguei as mãos e dai glória a deus vambora sisu 🙌🙌|
|Mon Jan 19 02:57:56 +0000 2015|;|0|;|ia fazer minha inscrição do sisu|
|Mon Jan 19 02:57:56 +0000 2015|;|0|;|juro por deus se eu conseguir vaga pelo sisu eu raspo minha cabeça máquina zero|
|Mon Jan 19 02:57:53 +0000 2015|;|0|;|começou a tortura será que passo pq abriu a inscricao do sisu|
|Mon Jan 19 02:57:53 +0000 2015|;|0|;|to inscrita igualmente iludida e 10 vezes fodida sisu URL|
|Mon Jan 19 02:57:50 +0000 2015|;|0|;|se surtei com esse sisu surtei|
|Mon Jan 19 02:57:49 +0000 2015|;|0|;|nota lançada no sisu agora só aguardar󾍛😎|
|Mon Jan 19 02:57:49 +0000 2015|;|0|;|AT_USER obrigada sisu vou ouvir umas musiquinhas pra me animar|
|Mon Jan 19 02:57:49 +0000 2015|;|0|;|tô com uma preguiça de olhar o sisu|
|Mon Jan 19 02:57:48 +0000 2015|;|0|;|meu deus no creio q abriu ja as vagas fo sisu vamos tentar|
|Mon Jan 19 02:57:47 +0000 2015|;|0|;|gente sisu é assim você coloca o curso que você quer não o que acha que vai dar|
|Mon Jan 19 02:57:45 +0000 2015|;|0|;|nem sisu estraga minha felicidade hoje|
|Mon Jan 19 02:57:42 +0000 2015|;|1|;|rt AT_USER inscrito no sisu agora só deus|
|Mon Jan 19 02:57:41 +0000 2015|;|0|;|fazendo a inscrição no sisu|
|Mon Jan 19 02:57:41 +0000 2015|;|0|;|sisu meu filho me resolvo contigo durante a tarde|
|Mon Jan 19 02:57:41 +0000 2015|;|0|;|meu deus o sisu|
|Mon Jan 19 02:57:41 +0000 2015|;|1|;|rt AT_USER você que vai concorrer cmg no sisu vsf otario(a) quero minha vaga rs|
|Mon Jan 19 02:57:41 +0000 2015|;|0|;|sisu 1ª opção vender minha arte na praia das coisas que a natureza dá|
|Mon Jan 19 02:57:39 +0000 2015|;|0|;|não pude abrir o sisu ainda mas então quer dizer q as notas de corte não baixaram né heheheh me fodi mesmo|
|Mon Jan 19 02:57:34 +0000 2015|;|1|;|rt AT_USER vou falar mansinho vão logo no site do sisu|
|Mon Jan 19 02:57:29 +0000 2015|;|0|;|pronto coloquei uma das notas no sisu agora esperar e colocar a outra amanhã|
|Mon Jan 19 02:57:25 +0000 2015|;|0|;|nem vou perder meu tempo no sisu|
|Mon Jan 19 02:57:25 +0000 2015|;|0|;|legal que no sisu arquitetura só tem pelo ifsp aqui em são paulo|
|Mon Jan 19 02:57:22 +0000 2015|;|1|;|rt AT_USER sigodevolta inscrições para as 250 mil vagas do sisu 2015 começam nesta segunda 40% das vagas são destinadas http…|
|Mon Jan 19 02:57:21 +0000 2015|;|0|;|acho que fui a primeira a me escrever no sisu pelo desespero 😂😂|
|Mon Jan 19 02:57:18 +0000 2015|;|0|;|amanhã começam as inscrições pro sisu né ai meu core|
|Mon Jan 19 02:57:18 +0000 2015|;|1|;|vou falar mansinho vão logo no site do sisu|
|Mon Jan 19 02:57:17 +0000 2015|;|0|;|cabei de me inscrever no sisu e só vamo|
|Mon Jan 19 02:57:17 +0000 2015|;|1|;|rt AT_USER vou colocar uma faculdade no acre pelo sisu ai quero ver eu n passar|
|Mon Jan 19 02:57:17 +0000 2015|;|0|;|eita inscrição no sisu nem sem mais o que colocar|
|Mon Jan 19 02:57:15 +0000 2015|;|0|;|fez inscrição no sisu sim vai passar numa federal nunca|
|Mon Jan 19 02:57:13 +0000 2015|;|0|;|queria pedir encarecidamente que ninguém colocasse a mesma opção que eu no sisu obrigado tamo junto 👊|
|Mon Jan 19 02:57:13 +0000 2015|;|1|;|você que vai concorrer cmg no sisu vsf otario(a) quero minha vaga rs|
|Mon Jan 19 02:57:13 +0000 2015|;|1|;|rt AT_USER edw inscrições para as 250 mil vagas do sisu 2015 começam nesta segunda 40% das vagas são destinadas a estuda URL|
|Mon Jan 19 02:57:12 +0000 2015|;|0|;|senhor tava feliz aqui de boa passeando pelas redes sociais curtindo a falta de sono e aparece site lembrando q amanhã abre o sisu|
|Mon Jan 19 02:57:12 +0000 2015|;|0|;|me inscrevendo no sisu e colocando como opção quem aumenta minha nota|
|Mon Jan 19 02:57:11 +0000 2015|;|0|;|corre o sisu abriu ai meu coraçao|
|Mon Jan 19 02:57:11 +0000 2015|;|10|;|olhando o sisu aqui aparentemente da pra passar em nada|
|Mon Jan 19 02:57:10 +0000 2015|;|0|;|ja passei em uma faculdade pelo sisu|
|Mon Jan 19 02:57:10 +0000 2015|;|1|;|vou nem abrir o site do sisu kk|
|Mon Jan 19 02:57:10 +0000 2015|;|255|;|rt AT_USER fazendo inscrição no sisu URL|
|Mon Jan 19 02:57:10 +0000 2015|;|0|;|tô inscrita no sisu seja que deus quiser e eh nois|
|Mon Jan 19 02:57:09 +0000 2015|;|0|;|já fui lá no site do sisu e pus burger king na primeira opção e mcdonalts na segunda 💃|
|Mon Jan 19 02:57:07 +0000 2015|;|0|;|bom q o sisu ja coloca c o peso ne amei|
|Mon Jan 19 02:57:07 +0000 2015|;|0|;|só vou ver esse sisu amanhã de tarde nem vai dar nada mesmo|
|Mon Jan 19 02:57:07 +0000 2015|;|0|;|esse sisu tá louco com algum problema|
|Mon Jan 19 02:57:06 +0000 2015|;|0|;|ansioso pra saber se vou conseguir entrar pelo sisu|
|Mon Jan 19 02:57:06 +0000 2015|;|0|;|vou assistir televisão para ver se eu tiro um pouco o sisu da minha cabeça😔|
|Mon Jan 19 02:57:04 +0000 2015|;|0|;|fudeu me inscrevi no sisu|
|Mon Jan 19 02:57:04 +0000 2015|;|0|;|AT_USER aah ta haueahuehaeuha mals sim todas as medias subiram absurdamente queria saber arq no sisu vou ver se alguem ja sabe|
|Mon Jan 19 02:57:02 +0000 2015|;|1|;|AT_USER AT_USER manas já se inscreveram no sisu botaacaranosol URL|
|Mon Jan 19 02:57:02 +0000 2015|;|0|;|sisu encontra-se neste momento como assunto do momento (9) mais tendências URL trndnl2015 URL|
|Mon Jan 19 02:57:02 +0000 2015|;|0|;|quando forem se inscrever no sisu esqueçam que enfermagem e arquitetura existem ok obrigada|
|Mon Jan 19 02:57:01 +0000 2015|;|1|;|rt AT_USER site do sisu daqui a pouco vai me bloquear devem pensar que sou uma pessoa indecisa já mudei as opções umas 200 vezes aq…|
